x,y,z,c
5.2947555,5.3561516,23.173634,0.46086523
5.300895,5.558134,22.839266,0.46111527
5.326619,5.776118,22.524849,0.46136534
5.3715687,6.0099974,22.231857,0.4616154
5.435412,6.259737,21.96184,0.46186545
5.517844,6.5253386,21.716433,0.46211553
5.6185937,6.8068027,21.497387,0.4623656
5.7374144,7.10409,21.306568,0.46261567
5.874082,7.417079,21.145985,0.4628657
6.028382,7.7455187,21.017776,0.46311578
6.2000957,8.088979,20.924232,0.46336585
6.3889837,8.446794,20.867777,0.4636159
6.5947647,8.818002,20.850967,0.46386597
6.8170886,9.201283,20.876469,0.46411604
7.055508,9.594888,20.947021,0.46436608
7.309446,9.996563,21.065403,0.46461615
7.5781574,10.403478,21.234352,0.46486622
7.8606896,10.812155,21.456495,0.4651163
8.155836,11.218397,21.734232,0.46536633
8.462092,11.617239,22.069607,0.4656164
8.777607,12.002902,22.464146,0.46586648
9.100137,12.368789,22.918669,0.46611652
9.427002,12.707509,23.43308,0.4663666
9.755053,13.010958,24.006136,0.46661666
10.080643,13.270452,24.635199,0.4668667
10.399624,13.476941,25.316006,0.46711677
10.7073555,13.621297,26.042463,0.46736684
10.99875,13.694684,26.806479,0.46761692
11.268343,13.68901,27.597883,0.46786696
11.510409,13.597431,28.404465,0.46811703
11.719111,13.414902,29.212132,0.4683671
11.888691,13.138701,30.005249,0.46861714
12.013692,12.768917,30.767128,0.4688672
12.089214,12.308793,31.48069,0.46911728
12.111173,11.764917,32.129242,0.46936736
12.076547,11.147168,32.69733,0.4696174
11.983609,10.468421,33.171597,0.46986747
11.83209,9.743994,33.541515,0.47011754
11.623281,8.990876,33.79999,0.47036758
11.36004,8.226818,33.943695,0.47061765
11.046718,7.469344,33.9731,0.47086772
10.68898,6.7348194,33.892265,0.47111776
10.293565,6.037648,33.708355,0.47136784
9.867972,5.3896785,33.430954,0.4716179
9.420143,4.799856,33.071316,0.47186798
8.958115,4.2741327,32.641567,0.47211802
8.489717,3.8155944,32.154007,0.4723681
8.022305,3.424775,31.6205,0.47261816
7.5625515,3.1000798,31.052032,0.4728682
7.1163044,2.8382673,30.458424,0.47311828
6.6885004,2.6349359,29.848179,0.47336835
6.283144,2.484971,29.228464,0.47361842
5.9033265,2.382935,28.605173,0.47386846
5.5512877,2.3233805,27.983042,0.47411853
5.228497,2.301088,27.365805,0.4743686
4.9357557,2.311236,26.756361,0.47461864
4.673304,2.3495066,26.156937,0.4748687
4.440924,2.4121435,25.569218,0.4751188
4.238046,2.4959712,24.994493,0.47536883
4.0638385,2.5983863,24.433754,0.4756189
3.9172935,2.717329,23.887781,0.47586897
3.797297,2.8512435,23.35722,0.47611904
3.7026916,2.999031,22.84263,0.47636908
3.6323256,3.1600022,22.344538,0.47661915
3.5850933,3.333827,21.863466,0.47686923
3.5599666,3.5204892,21.399961,0.47711927
3.5560188,3.7202437,20.954622,0.47736934
3.5724413,3.933576,20.528126,0.4776194
3.6085548,4.1611686,20.121233,0.47786948
3.6638162,4.403867,19.734825,0.47811952
3.7378213,4.6626487,19.369913,0.4783696
3.8303041,4.9385996,19.027664,0.47861966
3.9411335,5.232881,18.709423,0.4788697
4.070308,5.5467067,18.41674,0.47911978
4.217948,5.8813076,18.151394,0.47936985
4.384284,6.2379036,17.915428,0.4796199
4.569646,6.617661,17.71117,0.47986996
4.7744474,7.0216475,17.541277,0.48012003
4.9991674,7.450777,17.408754,0.4803701
5.2443285,7.9057436,17.316998,0.48062015
5.51047,8.386938,17.269814,0.48087022
5.7981167,8.894352,17.271444,0.4811203
6.1077404,9.427463,17.326578,0.48137033
6.4397125,9.985093,17.440342,0.4816204
6.7942505,10.565254,17.618277,0.48187047
7.171351,11.164962,17.866285,0.48212054
7.570712,11.780036,18.19053,0.4823706
7.9916444,12.404882,18.597282,0.48262066
8.432968,13.032266,19.092709,0.48287073
8.892898,13.653092,19.682577,0.48312077
9.368917,14.256221,20.371862,0.48337084
9.857648,14.828333,21.164267,0.4836209
10.354716,15.353891,22.061611,0.48387095
10.854633,15.815256,23.063154,0.48412102
11.350696,16.19298,24.164824,0.4843711
11.834925,16.46637,25.358444,0.48462117
12.298069,16.614332,26.631002,0.4848712
12.729695,16.616549,27.964085,0.48512128
13.118381,16.454956,29.33361,0.48537135
13.452038,16.115458,30.710005,0.4856214
13.71838,15.589752,32.05893,0.48587146
13.905518,14.877035,33.342686,0.48612154
14.002669,13.985336,34.522278,0.4863716
14.000936,12.932191,35.56,0.48662165
13.894061,11.744397,36.422363,0.48687172
13.679095,10.456745,37.082874,0.4871218
13.35686,9.109723,37.524387,0.48737183
12.932146,7.7464666,37.74051,0.4876219
12.413578,6.409345,37.735878,0.48787197
11.813155,5.1366806,37.52522,0.48812202
11.145508,3.9600852,37.13135,0.4883721
10.426966,2.902749,36.582554,0.48862216
9.674543,1.9788218,35.909687,0.48887223
8.904971,1.1938075,35.143536,0.48912227
8.133855,0.5457396,34.312683,0.48937234
7.3750434,0.026817638,33.44207,0.4896224
6.640221,-0.37480545,32.552258,0.48987246
5.9387183,-0.67333734,31.65931,0.49012253
5.2775126,-0.8839201,30.775074,0.4903726
4.6613693,-1.0215358,29.907757,0.49062267
4.093079,-1.100248,29.0626,0.4908727
3.5737462,-1.1327385,28.242561,0.49112278
3.1030977,-1.1300796,27.448946,0.49137285
2.67978,-1.1016791,26.681906,0.4916229
2.301634,-1.0553403,25.940866,0.49187297
1.9659367,-0.99739313,25.22482,0.49212304
1.6696037,-0.9328609,24.532549,0.49237308
1.4093572,-0.8656396,23.862774,0.49262315
1.1818576,-0.7986749,23.214233,0.49287322
0.9838043,-0.7341272,22.585747,0.4931233
0.8120112,-0.67352027,21.976238,0.49337333
0.663458,-0.61787146,21.384737,0.4936234
0.53532505,-0.56780326,20.810377,0.49387348
0.42501223,-0.52363735,20.252394,0.49412352
0.33014727,-0.4854727,19.710104,0.4943736
0.24858528,-0.45324913,19.1829,0.49462366
0.17840184,-0.4267986,18.670229,0.49487373
0.1178818,-0.40588614,18.171595,0.49512377
0.065505,-0.39024138,17.68654,0.49537385
0.019930363,-0.37958315,17.214643,0.49562392
-0.020020988,-0.37363774,16.75551,0.49587396
-0.05538266,-0.37215263,16.308771,0.49612403
-0.08705966,-0.374906,15.874078,0.4963741
-0.115844294,-0.38171375,15.451095,0.49662414
-0.14243124,-0.3924338,15.039508,0.4968742
-0.16743149,-0.40696925,14.639013,0.49712428
-0.19138527,-0.42527005,14.249321,0.49737436
-0.21477374,-0.4473341,13.870153,0.4976244
-0.23802978,-0.47320798,13.501244,0.49787447
-0.2615476,-0.50298727,13.142336,0.49812454
-0.28569156,-0.53681725,12.79319,0.49837458
-0.31080413,-0.57489365,12.453571,0.49862465
-0.3372131,-0.61746365,12.123263,0.49887472
-0.36523816,-0.66482747,11.802058,0.4991248
-0.3951971,-0.71734023,11.489765,0.49937484
-0.4274114,-0.7754148,11.186206,0.4996249
-0.46221173,-0.83952475,10.891221,0.49987498
-0.49994305,-0.9102083,10.60467,0.50012505
-0.54096955,-0.98807293,10.326428,0.5003751
-0.5856799,-1.0738008,10.056402,0.50062513
-0.634492,-1.1681548,9.79452,0.50087523
-0.6878583,-1.2719857,9.540746,0.5011253
-0.746271,-1.3862393,9.295074,0.5013753
-0.81026787,-1.5119663,9.057551,0.5016254
-0.8804377,-1.6503313,8.828267,0.50187546
-0.957427,-1.8026232,8.607377,0.5021255
-1.0419466,-1.970267,8.395106,0.5023756
-1.1347787,-2.154837,8.191766,0.50262564
-1.2367846,-2.3580682,7.9977713,0.50287575
-1.348913,-2.581872,7.8136616,0.5031258
-1.4722089,-2.8283494,7.6401243,0.5033758
-1.6078229,-3.0998058,7.478027,0.5036259
-1.7570212,-3.3987646,7.328452,0.503876
-1.9211955,-3.7279806,7.192744,0.504126
-2.101874,-4.090449,7.0725594,0.5043761
-2.3007314,-4.489413,6.9699335,0.50462615
-2.5195997,-4.928364,6.887358,0.5048762
-2.760476,-5.4110346,6.8278704,0.5051263
-3.0255318,-5.9413757,6.795164,0.50537634
-3.3171163,-6.523521,6.793718,0.5056264
-3.6377568,-7.1617227,6.8289447,0.5058765
-3.9901533,-7.860257,6.907366,0.5061265
-4.377164,-8.623282,7.0368056,0.50637656
-4.8017755,-9.454643,7.2266126,0.50662667
-5.267062,-10.357589,7.4878936,0.5068767
-5.776115,-11.334398,7.8337574,0.5071268
-6.3319435,-12.3858795,8.279545,0.50737685
-6.937337,-13.510709,8.843024,0.5076269
-7.594674,-14.704585,9.544494,0.507877
-8.305665,-15.959175,10.406739,0.50812703
-9.071016,-17.26082,11.4547415,0.5083771
-9.889997,-18.589035,12.7150135,0.5086272
-10.7599,-19.91483,14.214401,0.5088772
-11.675393,-21.198997,15.978167,0.50912726
-12.627754,-22.390604,18.02715,0.50937736
-13.604039,-23.426046,20.373856,0.5096274
-14.58624,-24.22925,23.01744,0.50987744
-15.550541,-24.713724,25.937778,0.51012754
-16.46686,-24.787273,29.089222,0.5103776
-17.2989,-24.36004,32.395195,0.5106276
-18.005014,-23.35612,35.745342,0.5108777
-18.540125,-21.728008,38.997406,0.51112777
-18.858913,-19.471796,41.985874,0.5113779
-18.920202,-16.639494,44.53842,0.5116279
-18.692131,-13.343996,46.498955,0.51187795
-18.157318,-9.752707,47.75326,0.51212806
-17.316856,-6.0685177,48.25067,0.5123781
-16.192022,-2.501053,48.014862,0.51262814
-14.822926,0.7647684,47.13944,0.51287824
-13.264156,3.594145,45.769024,0.5131283
-11.578326,5.915115,44.071785,0.5133783
-9.828981,7.7168074,42.211666,0.5136284
-8.074403,9.036501,40.327538,0.51387846
-6.3633127,9.941511,38.52249,0.5141285
-4.73283,10.511675,36.862617,0.5143786
-3.2083797,10.826011,35.382114,0.51462865
-1.8049406,10.9545965,34.09125,0.5148787
-0.5289869,10.954994,32.98443,0.5151288
0.6194113,10.871812,32.04689,0.51537883
1.6446513,10.738027,31.25965,0.51562893
2.5539887,10.577036,30.602661,0.515879
3.3562934,10.404795,30.056726,0.516129
4.0611434,10.231716,29.60443,0.5163791
4.6782007,10.064241,29.230503,0.51662916
5.216805,9.9060335,28.921848,0.5168792
5.6857276,9.758882,28.667377,0.5171293
6.0930433,9.623348,28.457777,0.51737934
6.4460735,9.499222,28.28526,0.5176294
6.7513885,9.385841,28.143312,0.5178795
7.014834,9.282308,28.026499,0.5181295
7.241581,9.187626,27.930264,0.51837957
7.436186,9.1008,27.850786,0.51862967
7.602647,9.020887,27.784851,0.5188797
7.744471,8.947036,27.729748,0.51912975
7.8647275,8.878495,27.683187,0.51937985
7.9661045,8.814627,27.643238,0.5196299
8.050957,8.7549,27.608269,0.51988
8.121351,8.69889,27.5769,0.52013004
8.179105,8.646262,27.547985,0.5203801
8.225821,8.59677,27.520557,0.5206302
8.262916,8.5502405,27.493832,0.5208802
8.291648,8.506562,27.467161,0.52113026
8.313139,8.465677,27.440039,0.52138036
8.328393,8.427571,27.412067,0.5216304
8.338311,8.392261,27.38296,0.52188045
8.343706,8.359789,27.35252,0.52213055
8.345314,8.3302145,27.320637,0.5223806
8.343804,8.303608,27.28727,0.52263063
8.339785,8.280041,27.252445,0.52288073
8.33381,8.259584,27.216251,0.5231308
8.326387,8.242305,27.178822,0.5233808
8.31798,8.228256,27.140339,0.5236309
8.309007,8.21748,27.101023,0.52388096
8.299854,8.210002,27.06112,0.52413106
8.290869,8.205827,27.020908,0.5243811
8.282365,8.204945,26.980684,0.52463114
8.274623,8.207318,26.940763,0.52488124
8.267893,8.212893,26.901466,0.5251313
8.262392,8.221589,26.863129,0.5253813
8.258312,8.233307,26.826078,0.5256314
8.255812,8.247919,26.790648,0.52588147
8.255022,8.265283,26.757164,0.5261315
8.256048,8.285226,26.72594,0.5263816
8.258966,8.307561,26.69728,0.52663165
8.263825,8.332076,26.67147,0.5268817
8.270651,8.358542,26.64878,0.5271318
8.27944,8.386712,26.629452,0.52738184
8.290167,8.416319,26.613707,0.5276319
8.302782,8.447082,26.601734,0.527882
8.317212,8.478705,26.593697,0.528132
8.333362,8.510883,26.589724,0.5283821
8.351113,8.543298,26.589907,0.52863216
8.370332,8.5756235,26.594303,0.5288822
8.3908615,8.607529,26.60293,0.5291323
8.412528,8.6386795,26.615765,0.52938235
8.435143,8.668742,26.632742,0.5296324
8.458503,8.697385,26.653757,0.5298825
8.482391,8.724283,26.67866,0.53013253
8.50658,8.749122,26.707256,0.5303826
8.530834,8.771599,26.739313,0.5306327
8.554911,8.7914295,26.774555,0.5308827
8.578563,8.8083515,26.812666,0.53113276
8.6015415,8.822124,26.853292,0.53138286
8.6236,8.832538,26.896042,0.5316329
8.644494,8.839413,26.940496,0.53188294
8.663985,8.8426075,26.986206,0.53213304
8.681848,8.842016,27.032696,0.5323831
8.697865,8.837576,27.079475,0.5326332
8.711836,8.829266,27.126036,0.5328832
8.723578,8.817112,27.171865,0.53313327
8.732932,8.801184,27.216452,0.53338337
8.739758,8.781598,27.25928,0.5336334
8.743941,8.758519,27.299856,0.53388345
8.745399,8.732155,27.3377,0.53413355
8.744075,8.702754,27.372356,0.5343836
8.739943,8.670608,27.403402,0.53463364
8.733009,8.6360445,27.43045,0.53488374
8.723312,8.599422,27.45316,0.5351338
8.710923,8.561131,27.47123,0.5353838
8.695944,8.521581,27.484417,0.5356339
8.678508,8.481199,27.49253,0.53588396
8.658777,8.440428,27.495438,0.536134
8.636942,8.399713,27.493065,0.5363841
8.613219,8.359499,27.485394,0.53663415
8.587848,8.320229,27.472473,0.53688425
8.561086,8.28233,27.454401,0.5371343
8.53321,8.246216,27.431341,0.53738433
8.50451,8.212278,27.403505,0.53763443
8.475287,8.180884,27.37116,0.5378845
8.445847,8.152371,27.334616,0.5381345
8.416499,8.127045,27.29423,0.5383846
8.387554,8.105176,27.250397,0.53863466
8.359316,8.086997,27.203545,0.5388847
8.332085,8.072705,27.154135,0.5391348
8.306147,8.062457,27.10265,0.53938484
8.281777,8.056368,27.049591,0.5396349
8.259236,8.054515,26.99548,0.539885
8.238764,8.056935,26.940842,0.540135
8.220581,8.063627,26.886211,0.54038507
8.204886,8.074552,26.832123,0.54063517
8.191853,8.089629,26.779106,0.5408852
8.18163,8.108747,26.727688,0.5411353
8.174342,8.131755,26.678377,0.54138535
8.170083,8.158471,26.63167,0.5416354
8.168921,8.18868,26.588047,0.5418855
8.1708975,8.222135,26.547958,0.54213554
8.176022,8.258558,26.511835,0.5423856
8.184275,8.297646,26.480074,0.5426357
8.195612,8.339064,26.453041,0.5428857
8.209957,8.382456,26.431065,0.54313576
8.227207,8.42744,26.414433,0.54338586
8.247231,8.473614,26.40339,0.5436359
8.269869,8.520554,26.398138,0.54388595
8.294937,8.56782,26.398827,0.54413605
8.322226,8.614958,26.405554,0.5443861
8.351499,8.661502,26.418362,0.54463613
8.382499,8.706978,26.437237,0.54488623
8.414947,8.750906,26.462107,0.5451363
8.448543,8.79281,26.492834,0.5453864
8.482969,8.832215,26.529222,0.5456364
8.517894,8.868659,26.57101,0.54588646
8.552971,8.901692,26.617874,0.54613656
8.587843,8.930888,26.669422,0.5463866
8.622148,8.955847,26.725208,0.54663664
8.655518,8.976203,26.784723,0.54688674
8.687586,8.99163,26.8474,0.5471368
8.71799,9.001846,26.912626,0.5473868
8.746376,9.006625,26.979736,0.5476369
8.772401,9.005795,27.048029,0.54788697
8.79574,8.999248,27.116774,0.548137
8.816091,8.986941,27.18521,0.5483871
8.833176,8.9689045,27.252567,0.54863715
8.846749,8.945238,27.318071,0.5488872
8.856598,8.916114,27.380953,0.5491373
8.86255,8.88178,27.440458,0.54938734
8.864472,8.842551,27.495865,0.54963744
8.86228,8.798815,27.546488,0.5498875
8.855934,8.751019,27.59169,0.5501375
8.845442,8.699668,27.630896,0.5503876
8.830865,8.64532,27.663595,0.55063766
8.81231,8.588574,27.689356,0.5508877
8.789937,8.530064,27.707825,0.5511378
8.763949,8.470445,27.718737,0.55138785
8.734599,8.41039,27.721916,0.5516379
8.702178,8.350575,27.71728,0.551888
8.667018,8.291673,27.704834,0.55213803
8.629483,8.234338,27.684679,0.5523881
8.589969,8.179205,27.657001,0.5526382
8.548892,8.126877,27.622072,0.5528882
8.506691,8.077916,27.580242,0.55313826
8.463814,8.032845,27.531933,0.55338836
8.420716,7.9921327,27.477633,0.5536384
8.377858,7.9561987,27.41789,0.5538885
8.335692,7.925405,27.353306,0.55413854
8.294663,7.9000573,27.284521,0.5543886
8.255203,7.8804035,27.212217,0.5546387
8.217723,7.8666325,27.137102,0.5548887
8.182614,7.8588767,27.059904,0.55513877
8.15024,7.857212,26.981367,0.55538887
8.120937,7.861661,26.902246,0.5556389
8.09501,7.8721924,26.823294,0.55588895
8.072728,7.888725,26.74526,0.55613905
8.054328,7.9111295,26.668888,0.5563891
8.040008,7.9392304,26.594908,0.55663913
8.02993,7.9728074,26.524025,0.55688924
8.024218,8.0116,26.456928,0.5571393
8.022956,8.055303,26.394278,0.5573893
8.026191,8.103576,26.336704,0.5576394
8.033929,8.15604,26.2848,0.55788946
8.046141,8.212277,26.239122,0.55813956
8.062754,8.271837,26.200184,0.5583896
8.083662,8.334233,26.16845,0.55863965
8.10872,8.398948,26.144337,0.55888975
8.137742,8.465428,26.1282,0.5591398
8.170511,8.533096,26.120344,0.5593898
8.206769,8.601343,26.120998,0.55963993
8.246226,8.669535,26.130331,0.55989
8.288558,8.737017,26.148432,0.56014
8.333404,8.803115,26.175314,0.5603901
8.380375,8.867142,26.210903,0.56064016
8.429051,8.928404,26.255047,0.5608902
8.478987,8.986203,26.307491,0.5611403
8.529708,9.039848,26.367897,0.56139034
8.580722,9.088663,26.435825,0.5616404
8.631516,9.131994,26.510744,0.5618905
8.681564,9.16922,26.59202,0.5621405
8.7303295,9.199762,26.67893,0.5623906
8.777273,9.223099,26.770662,0.56264067
8.821856,9.23877,26.866314,0.5628907
8.863547,9.246394,26.96491,0.5631408
8.901832,9.245676,27.065405,0.56339085
8.936216,9.236415,27.166695,0.5636409
8.966236,9.218517,27.267635,0.563891
8.991464,9.191998,27.367052,0.56414104
9.011518,9.156988,27.46376,0.5643911
9.026065,9.113742,27.556576,0.5646412
9.034832,9.062628,27.644346,0.5648912
9.037612,9.004134,27.725958,0.56514126
9.034264,8.93886,27.800358,0.56539136
9.024724,8.867508,27.866575,0.5656414
9.009002,8.790874,27.923735,0.56589144
8.987189,8.709836,27.971071,0.56614155
8.959454,8.625338,28.007946,0.5663916
8.926043,8.538372,28.03385,0.5666417
8.887276,8.449967,28.04842,0.56689173
8.843545,8.361164,28.051434,0.5671418
8.795306,8.273005,28.042818,0.5673919
8.743076,8.186508,28.022646,0.5676419
8.68742,8.102663,27.991129,0.56789196
8.628943,8.022408,27.94861,0.56814206
8.56829,7.9466176,27.895563,0.5683921
8.506123,7.8760996,27.832571,0.56864214
8.443121,7.8115807,27.760319,0.56889224
8.379967,7.753701,27.679585,0.5691423
8.31734,7.703015,27.59122,0.5693923
8.255907,7.659984,27.496141,0.5696424
8.196315,7.6249824,27.395311,0.56989247
8.139182,7.5982947,27.289738,0.5701425
8.0850935,7.5801215,27.18045,0.5703926
8.034596,7.5705814,27.068499,0.57064265
7.9881945,7.5697184,26.954937,0.57089275
7.9463468,7.5775027,26.840822,0.5711428
7.9094625,7.59384,26.727201,0.57139283
7.8779,7.618573,26.615108,0.57164294
7.8519673,7.651488,26.505556,0.571893
7.8319197,7.692316,26.399534,0.572143
7.8179593,7.7407403,26.298002,0.5723931
7.8102374,7.7963943,26.201889,0.57264316
7.808853,7.858867,26.11209,0.5728932
7.813854,7.9277024,26.029455,0.5731433
7.825239,8.002401,25.954796,0.57339334
7.8429556,8.082419,25.888874,0.5736434
7.866902,8.16717,25.832405,0.5738935
7.896929,8.256021,25.786043,0.5741435
7.932838,8.348295,25.750387,0.5743936
7.9743834,8.44327,25.725967,0.5746437
8.021272,8.540177,25.71324,0.5748937
8.073163,8.638203,25.712585,0.5751438
8.129666,8.736487,25.724293,0.57539386
8.190349,8.83413,25.748558,0.5756439
8.254727,8.93019,25.785477,0.575894
8.322273,9.023691,25.835026,0.57614404
8.392415,9.113628,25.897068,0.5763941
8.464537,9.198979,25.971334,0.5766442
8.537981,9.278707,26.057415,0.5768942
8.612053,9.351777,26.154766,0.57714427
8.686026,9.4171715,26.262686,0.57739437
8.75914,9.473904,26.380325,0.5776444
8.830617,9.521034,26.506681,0.57789445
8.899658,9.5576935,26.640604,0.57814455
8.965462,9.583098,26.780788,0.5783946
9.0272255,9.596575,26.925804,0.57864463
9.084161,9.597579,27.074087,0.57889473
9.135503,9.585715,27.22397,0.5791448
9.180524,9.560752,27.373701,0.5793949
9.218547,9.522642,27.521463,0.5796449
9.248956,9.47153,27.665407,0.57989496
9.271214,9.407761,27.80368,0.58014506
9.284868,9.331884,27.934462,0.5803951
9.28957,9.244651,28.055996,0.58064514
9.285078,9.147002,28.166624,0.58089525
9.271271,9.040061,28.26482,0.5811453
9.24815,8.925108,28.34922,0.5813953
9.215845,8.803561,28.41865,0.5816454
9.174617,8.676943,28.472141,0.5818955
9.124849,8.546857,28.50896,0.5821455
9.06705,8.414947,28.528608,0.5823956
9.00184,8.282867,28.530834,0.58264565
8.929942,8.152254,28.515621,0.5828957
8.852174,8.024687,28.483196,0.5831458
8.769425,7.9016666,28.434004,0.58339584
8.68265,7.7845902,28.368694,0.58364594
8.592843,7.6747317,28.288105,0.583896
8.501032,7.573228,28.193233,0.584146
8.408252,7.481069,28.085217,0.5843961
8.315534,7.399093,27.965303,0.58464617
8.223889,7.327987,27.834837,0.5848962
8.134299,7.2682905,27.695219,0.5851463
8.047698,7.2203994,27.547905,0.58539635
7.964968,7.1845784,27.394371,0.5856464
7.8869295,7.1609707,27.236103,0.5858965
7.8143334,7.149609,27.074587,0.58614653
7.747861,7.150428,26.911293,0.5863966
7.688118,7.1632752,26.747663,0.5866467
7.6356335,7.1879234,26.585114,0.5868967
7.5908623,7.2240796,26.42502,0.58714676
7.5541844,7.2713933,26.268724,0.58739686
7.525905,7.3294635,26.11752,0.5876469
7.506261,7.3978424,25.97266,0.587897
7.495419,7.4760413,25.835358,0.58814704
7.493481,7.56353,25.706776,0.5883971
7.5004864,7.659737,25.588032,0.5886472
7.5164113,7.764049,25.480202,0.5888972
7.541175,7.875807,25.384308,0.58914727
7.5746384,7.9943027,25.301321,0.5893974
7.616605,8.118774,25.232159,0.5896474
7.6668215,8.248403,25.177677,0.58989745
7.72498,8.382301,25.138662,0.59014755
7.790712,8.519516,25.11583,0.5903976
7.863592,8.659018,25.109804,0.59064764
7.943135,8.799701,25.12112,0.59089774
8.028791,8.940377,25.150196,0.5911478
8.11995,9.079779,25.197329,0.5913978
8.215933,9.216557,25.262672,0.5916479
8.315995,9.349288,25.346228,0.59189796
8.419325,9.476482,25.447815,0.59214807
8.525041,9.596594,25.567062,0.5923981
8.632195,9.708037,25.703386,0.59264815
8.739779,9.809205,25.85598,0.59289825
8.846723,9.898496,26.02379,0.5931483
8.9519,9.97434,26.205515,0.59339833
9.054144,10.035237,26.399593,0.59364843
9.152253,10.079788,26.60421,0.5938985
9.245007,10.106737,26.817291,0.5941485
9.33118,10.115011,27.036533,0.5943986
9.409563,10.103764,27.259409,0.59464866
9.478983,10.0724125,27.48321,0.5948987
9.538326,10.020675,27.705088,0.5951488
9.58656,9.948598,27.922089,0.59539884
9.622765,9.856581,28.13123,0.5956489
9.646146,9.745387,28.329538,0.595899
9.65607,9.616145,28.514137,0.596149
9.652078,9.470339,28.682302,0.5963991
9.6339035,9.309778,28.831526,0.59664917
9.601491,9.136573,28.95958,0.5968992
9.554999,8.953073,29.064571,0.5971493
9.494806,8.761822,29.144983,0.59739935
9.421508,8.56549,29.199701,0.5976494
9.335906,8.366805,29.22804,0.5978995
9.2389965,8.1684885,29.229744,0.59814954
9.131946,7.9731874,29.20497,0.5983996
9.016069,7.783418,29.154278,0.5986497
8.892804,7.601514,29.078588,0.5988997
8.763676,7.4295816,28.979147,0.59914976
8.630266,7.2694764,28.857475,0.59939986
8.494187,7.1227794,28.715317,0.5996499
8.357046,6.9907913,28.554598,0.59989995
8.220421,6.8745356,28.377365,0.60015005
8.085833,6.774769,28.185751,0.6004001
7.954726,6.692002,27.981928,0.6006502
7.8284535,6.626519,27.768074,0.60090023
7.70826,6.57841,27.546345,0.6011503
7.595275,6.547595,27.318857,0.6014004
7.490507,6.5338535,27.087662,0.6016504
7.3948417,6.536854,26.854744,0.60190046
7.309043,6.556175,26.622007,0.60215056
7.233756,6.5913315,26.391281,0.6024006
7.1695137,6.641789,26.164314,0.60265064
7.116741,6.706981,25.942783,0.60290074
7.075765,6.786318,25.728294,0.6031508
7.0468206,6.8791957,25.52239,0.6034008
7.030058,6.9849963,25.326557,0.6036509
7.025552,7.103091,25.142231,0.60390097
7.0333056,7.232834,24.970804,0.604151
7.0532584,7.373558,24.813623,0.6044011
7.0852885,7.524566,24.672003,0.60465115
7.129216,7.6851187,24.54722,0.60490125
7.1848063,7.8544235,24.440516,0.6051513
7.251768,8.031621,24.353094,0.60540134
7.3297534,8.215771,24.286112,0.60565144
7.4183555,8.405831,24.240679,0.6059015
7.5171027,8.600653,24.217834,0.6061515
7.625458,8.798956,24.218546,0.6064016
7.742808,8.999319,24.24368,0.60665166
7.8684587,9.2001705,24.293982,0.6069017
8.00163,9.3997755,24.370052,0.6071518
8.141444,9.596233,24.47232,0.60740185
8.286923,9.787475,24.600996,0.6076519
8.436978,9.971272,24.75605,0.607902
8.590408,10.145251,24.937164,0.60815203
8.745893,10.306909,25.14369,0.6084021
8.901994,10.4536495,25.374624,0.6086522
9.057159,10.582824,25.62855,0.6089022
9.209726,10.691782,25.903625,0.6091523
9.357931,10.777934,26.197546,0.60940236
9.499932,10.838827,26.507536,0.6096524
9.6338215,10.872222,26.83035,0.6099025
9.757662,10.876182,27.162285,0.61015254
9.8695135,10.849161,27.499218,0.6104026
9.967478,10.790094,27.836664,0.6106527
10.04974,10.698474,28.169855,0.6109027
10.114614,10.574419,28.493828,0.61115277
10.160594,10.418727,28.803553,0.61140287
10.186407,10.232893,29.094063,0.6116529
10.191056,10.019119,29.360586,0.61190295
10.173862,9.78027,29.59869,0.61215305
10.134502,9.519818,29.804422,0.6124031
10.073034,9.241751,29.974424,0.61265314
9.989906,8.950449,30.106031,0.61290324
9.885961,8.650554,30.197346,0.6131533
9.76242,8.34682,30.247272,0.6134034
9.62086,8.043963,30.255531,0.6136534
9.46317,7.746522,30.222614,0.61390346
9.291505,7.458727,30.149746,0.61415356
9.108228,7.184396,30.03878,0.6144036
8.915844,6.926855,29.892117,0.61465365
8.716946,6.6888885,29.712582,0.61490375
8.51414,6.472715,29.503313,0.6151538
8.309998,6.2799935,29.267654,0.61540383
8.106997,6.1118517,29.00905,0.61565393
7.907482,5.9689293,28.730963,0.615904
7.713627,5.8514395,28.436796,0.616154
7.527408,5.759232,28.129839,0.6164041
7.3505907,5.6918664,27.813232,0.61665416
7.184718,5.6486764,27.489931,0.6169042
7.031114,5.6288366,27.162708,0.6171543
6.8908863,5.631419,26.834139,0.61740434
6.7649393,5.655443,26.506617,0.61765444
6.65399,5.699915,26.182362,0.6179045
6.5585823,5.763861,25.863436,0.6181545
6.4791102,5.846351,25.551773,0.6184046
6.4158344,5.946511,25.249184,0.61865467
6.368902,6.063534,24.95739,0.6189047
6.338365,6.196679,24.67804,0.6191548
6.324197,6.34527,24.412727,0.61940485
6.326304,6.5086837,24.163008,0.6196549
6.344542,6.6863365,23.93042,0.619905
6.378721,6.8776693,23.716494,0.62015504
6.428616,7.0821257,23.52276,0.6204051
6.493967,7.299129,23.35077,0.6206552
6.5744834,7.528057,23.202085,0.6209052
6.669841,7.7682147,23.078295,0.62115526
6.7796783,8.018803,22.981,0.62140536
